id,slug,full_name,first_name,middle_name,last_name,match_confidence
p227,co-kue-sally-p227,"CO KUE, SALLY Q.",SALLY,Q.,CO KUE,unverified_with_middle_name
p228,diaz-amador-p228,"DIAZ, AMADOR BALDOS",AMADOR,BALDOS,DIAZ,unverified_with_middle_name
p229,domasing-masayo-p229,"DOMASING, MASAYO CAYTO",MASAYO,CAYTO,DOMASING,unverified_with_middle_name
p230,domesag-lovelyn-p230,"DOMESAG, LOVELYN PEDRON",LOVELYN,PEDRON,DOMESAG,unverified_with_middle_name
p231,elve-a-rogelio-p231,"ELVEÑA, ROGELIO A.",ROGELIO,A.,ELVEÑA,unverified_with_middle_name
p232,guzman-albert-p232,"GUZMAN, ALBERT ZAPATA",ALBERT,ZAPATA,GUZMAN,unverified_with_middle_name
p233,lagen-jose-jr-p233,"LAGEN, JOSE JR. W.",JOSE JR.,W.,LAGEN,unverified_with_middle_name
p234,luna-cecilia-p234,"LUNA, CECILIA SEARES",CECILIA,SEARES,LUNA,unverified_with_middle_name
p235,molina-mailed-p235,"MOLINA, MAILED GANDEZA",MAILED,GANDEZA,MOLINA,unverified_with_middle_name
p236,pacsa-elizalde-p236,"PACSA, ELIZALDE MONTERO",ELIZALDE,MONTERO,PACSA,unverified_with_middle_name
p237,pacu-o-disr-aeli-p237,"PACUÑO, DISR.AELI A.",DISR.AELI,A.,PACUÑO,unverified_with_middle_name
p238,sayen-gregorio-p238,"SAYEN, GREGORIO WAYWAYA",GREGORIO,WAYWAYA,SAYEN,unverified_with_middle_name
p239,segundo-jose-p239,"SEGUNDO, JOSE L.",JOSE,L.,SEGUNDO,unverified_with_middle_name
p240,sinogo-lizardo-jr-p240,"SINOGO, LIZARDO JR. AMBOBIA",LIZARDO JR.,AMBOBIA,SINOGO,unverified_with_middle_name
p241,somera-rolando-p241,"SOMERA, ROLANDO DAIT",ROLANDO,DAIT,SOMERA,unverified_with_middle_name
p242,taverner-medel-p242,"TAVERNER, MEDEL CASTAÑEDA",MEDEL,CASTAÑEDA,TAVERNER,unverified_with_middle_name
p243,valera-ma-zita-p243,"VALERA, MA. ZITA C.",MA. ZITA,C.,VALERA,unverified_with_middle_name
p244,bersamin-luis-jr-p244,"BERSAMIN, LUIS JR. P.",LUIS JR.,P.,BERSAMIN,unverified_with_middle_name
p245,baro-a-victorino-p245,"BAROÑA, VICTORINO I.",VICTORINO,I.,BAROÑA,unverified_with_middle_name
p246,bero-a-jonathan-p246,"BEROÑA, JONATHAN -",JONATHAN,-,BEROÑA,unverified_with_middle_name
p247,bersamin-james-p247,"BERSAMIN, JAMES B.",JAMES,B.,BERSAMIN,unverified_with_middle_name
p248,cardenas-perfecto-p248,"CARDENAS, PERFECTO B.",PERFECTO,B.,CARDENAS,unverified_with_middle_name
p249,dickson-ramon-p249,"DICKSON, RAMON O.",RAMON,O.,DICKSON,unverified_with_middle_name
p250,domes-ag-antonio-p250,"DOMES-AG, ANTONIO A.",ANTONIO,A.,DOMES-AG,unverified_with_middle_name
p251,flores-edgardo-p251,"FLORES, EDGARDO GALOPE",EDGARDO,GALOPE,FLORES,unverified_with_middle_name
p252,valera-victor-p252,"VALERA, VICTOR A.",VICTOR,A.,VALERA,unverified_with_middle_name
p253,lo-jaime-p253,"LO, JAIME ALVAREZ",JAIME,ALVAREZ,LO,unverified_with_middle_name
p254,amboni-ruben-p254,"AMBONI, RUBEN MALANGO",RUBEN,MALANGO,AMBONI,unverified_with_middle_name
p255,badua-jacobo-p255,"BADUA, JACOBO ABELLA",JACOBO,ABELLA,BADUA,unverified_with_middle_name
p256,balcanao-david-p256,"BALCANAO, DAVID LANGUIA",DAVID,LANGUIA,BALCANAO,unverified_with_middle_name
p257,baldemor-aida-p257,"BALDEMOR, AIDA MONTERO",AIDA,MONTERO,BALDEMOR,unverified_with_middle_name
p258,bawalan-marcelo-p258,"BAWALAN, MARCELO D.",MARCELO,D.,BAWALAN,unverified_with_middle_name
p259,bayongan-eddie-p259,"BAYONGAN, EDDIE B.",EDDIE,B.,BAYONGAN,unverified_with_middle_name
p260,belmes-george-p260,"BELMES, GEORGE D.",GEORGE,D.,BELMES,unverified_with_middle_name
p261,bernardez-luisito-p261,"BERNARDEZ, LUISITO FLORES",LUISITO,FLORES,BERNARDEZ,unverified_with_middle_name
p262,berona-noel-p262,"BERONA, NOEL SOTELO",NOEL,SOTELO,BERONA,unverified_with_middle_name
p263,bersamina-alfredo-sr-p263,"BERSAMINA, ALFREDO SR. D.",ALFREDO SR.,D.,BERSAMINA,unverified_with_middle_name
p264,bisares-arnulfo-p264,"BISARES, ARNULFO MENOR",ARNULFO,MENOR,BISARES,unverified_with_middle_name
p265,bringas-vivencio-p265,"BRINGAS, VIVENCIO MASAOAY",VIVENCIO,MASAOAY,BRINGAS,unverified_with_middle_name
p266,bueno-isidro-p266,"BUENO, ISIDRO BILGERA",ISIDRO,BILGERA,BUENO,unverified_with_middle_name
p267,cabunoc-filomerto-p267,"CABUNOC, FILOMERTO CABBAB",FILOMERTO,CABBAB,CABUNOC,unverified_with_middle_name
p268,cardenas-paulino-p268,"CARDENAS, PAULINO DALIPOG",PAULINO,DALIPOG,CARDENAS,unverified_with_middle_name
p269,crisologo-edwin-sr-p269,"CRISOLOGO, EDWIN SR. BASA",EDWIN SR.,BASA,CRISOLOGO,unverified_with_middle_name
p270,dumaguing-leonardo-p270,"DUMAGUING, LEONARDO CAGAYONGAN",LEONARDO,CAGAYONGAN,DUMAGUING,unverified_with_middle_name
p271,gattud-wilma-p271,"GATTUD, WILMA SAGUIYOD",WILMA,SAGUIYOD,GATTUD,unverified_with_middle_name
p272,javier-bonifacio-p272,"JAVIER, BONIFACIO E.",BONIFACIO,E.,JAVIER,unverified_with_middle_name
p273,lumcang-victor-p273,"LUMCANG, VICTOR G.",VICTOR,G.,LUMCANG,unverified_with_middle_name
p274,luna-joy-chrisma-p274,"LUNA, JOY CHRISMA B.",JOY CHRISMA,B.,LUNA,unverified_with_middle_name
p275,magala-simplicio-p275,"MAGALA, SIMPLICIO M.",SIMPLICIO,M.,MAGALA,unverified_with_middle_name
p276,molina-donato-p276,"MOLINA, DONATO B.",DONATO,B.,MOLINA,unverified_with_middle_name
p277,sabaot-melchor-jr-p277,"SABAOT, MELCHOR JR. PADRUA",MELCHOR JR.,PADRUA,SABAOT,unverified_with_middle_name
p278,soriano-rosita-p278,"SORIANO, ROSITA SALVADOR",ROSITA,SALVADOR,SORIANO,unverified_with_middle_name
p279,valera-mila-p279,"VALERA, MILA ACOSTA",MILA,ACOSTA,VALERA,unverified_with_middle_name
p280,velasco-rodolfo-p280,"VELASCO, RODOLFO B.",RODOLFO,B.,VELASCO,unverified_with_middle_name
p281,abao-josefina-p281,"ABAO, JOSEFINA S.",JOSEFINA,S.,ABAO,unverified_with_middle_name
p282,abasolo-javier-p282,"ABASOLO, JAVIER SABAS",JAVIER,SABAS,ABASOLO,unverified_with_middle_name
p283,acu-a-laura-p283,"ACUÑA, LAURA O.",LAURA,O.,ACUÑA,unverified_with_middle_name
p284,agan-ricardo-p284,"AGAN, RICARDO MONTEDERAMOS",RICARDO,MONTEDERAMOS,AGAN,unverified_with_middle_name
p285,alli-victoria-p285,"ALLI, VICTORIA G.",VICTORIA,G.,ALLI,unverified_with_middle_name
p286,amora-roque-p286,"AMORA, ROQUE T.",ROQUE,T.,AMORA,unverified_with_middle_name
p287,amoroso-jose-p287,"AMOROSO, JOSE SANORIA",JOSE,SANORIA,AMOROSO,unverified_with_middle_name
p288,ampo-servando-p288,"AMPO, SERVANDO LLEMIT",SERVANDO,LLEMIT,AMPO,unverified_with_middle_name
p289,anino-eladio-ii-p289,"ANINO, ELADIO II B.",ELADIO II,B.,ANINO,unverified_with_middle_name
p290,aquino-renato-p290,"AQUINO, RENATO B.",RENATO,B.,AQUINO,unverified_with_middle_name
p291,asis-apolinario-p291,"ASIS, APOLINARIO M.",APOLINARIO,M.,ASIS,unverified_with_middle_name
p292,auguis-margarito-p292,"AUGUIS, MARGARITO CABANCA",MARGARITO,CABANCA,AUGUIS,unverified_with_middle_name
p293,bacoy-alberto-p293,"BACOY, ALBERTO G.",ALBERTO,G.,BACOY,unverified_with_middle_name
p294,bacquial-hernanita-p294,"BACQUIAL, HERNANITA M.",HERNANITA,M.,BACQUIAL,unverified_with_middle_name
p295,balderas-jose-p295,"BALDERAS, JOSE G.",JOSE,G.,BALDERAS,unverified_with_middle_name
p296,balite-apolinario-p296,"BALITE, APOLINARIO I.",APOLINARIO,I.,BALITE,unverified_with_middle_name
p297,ba-o-francisco-p297,"BAÑO, FRANCISCO MICABALO",FRANCISCO,MICABALO,BAÑO,unverified_with_middle_name
p298,beltran-melchor-p298,"BELTRAN, MELCHOR SAGUN",MELCHOR,SAGUN,BELTRAN,unverified_with_middle_name
p299,beray-rosalinda-p299,"BERAY, ROSALINDA TABUCO",ROSALINDA,TABUCO,BERAY,unverified_with_middle_name
p300,berido-pelagio-jr-p300,"BERIDO, PELAGIO JR. T.",PELAGIO JR.,T.,BERIDO,unverified_with_middle_name
p301,biong-manuel-p301,"BIONG, MANUEL NAPULI",MANUEL,NAPULI,BIONG,unverified_with_middle_name
p302,bucayon-paul-p302,"BUCAYON, PAUL LEYSON",PAUL,LEYSON,BUCAYON,unverified_with_middle_name
p303,buslon-elisa-p303,"BUSLON, ELISA T.",ELISA,T.,BUSLON,unverified_with_middle_name
p304,cabatingan-alfreda-p304,"CABATINGAN, ALFREDA B.",ALFREDA,B.,CABATINGAN,unverified_with_middle_name
p305,calo-salvador-p305,"CALO, SALVADOR VILLANUEVA",SALVADOR,VILLANUEVA,CALO,unverified_with_middle_name
p306,cambalon-ronnie-p306,"CAMBALON, RONNIE RAMOS",RONNIE,RAMOS,CAMBALON,unverified_with_middle_name
p307,cebrian-merlina-p307,"CEBRIAN, MERLINA MANTE",MERLINA,MANTE,CEBRIAN,unverified_with_middle_name
p308,cembrano-jaime-jr-p308,"CEMBRANO, JAIME JR. MARTINEZ",JAIME JR.,MARTINEZ,CEMBRANO,unverified_with_middle_name
p309,cepeda-teodulo-p309,"CEPEDA, TEODULO FELIAS",TEODULO,FELIAS,CEPEDA,unverified_with_middle_name
p310,ciudad-lucy-p310,"CIUDAD, LUCY L.",LUCY,L.,CIUDAD,unverified_with_middle_name
p311,coru-a-erlinda-p311,"CORUÑA, ERLINDA L.",ERLINDA,L.,CORUÑA,unverified_with_middle_name
p312,culima-ryan-anthony-p312,"CULIMA, RYAN ANTHONY B.",RYAN ANTHONY,B.,CULIMA,unverified_with_middle_name
p313,cumba-carlito-p313,"CUMBA, CARLITO CUPIN",CARLITO,CUPIN,CUMBA,unverified_with_middle_name
p314,custan-nancy-p314,"CUSTAN, NANCY L.",NANCY,L.,CUSTAN,unverified_with_middle_name
p315,dagani-ramon-p315,"DAGANI, RAMON M.",RAMON,M.,DAGANI,unverified_with_middle_name
p316,dayaday-rodrigo-p316,"DAYADAY, RODRIGO LABONITE",RODRIGO,LABONITE,DAYADAY,unverified_with_middle_name
p317,de-guzman-bayani-p317,"DE GUZMAN, BAYANI Q.",BAYANI,Q.,DE GUZMAN,unverified_with_middle_name
p318,de-lara-apolinar-p318,"DE LARA, APOLINAR G.",APOLINAR,G.,DE LARA,unverified_with_middle_name
p319,dedumo-sulpicio-p319,"DEDUMO, SULPICIO TAPERLA",SULPICIO,TAPERLA,DEDUMO,unverified_with_middle_name
p320,dejolde-jimmy-jenny-p320,"DEJOLDE, JIMMY JENNY MONOY",JIMMY JENNY,MONOY,DEJOLDE,unverified_with_middle_name
p321,dejolde-tita-p321,"DEJOLDE, TITA M.",TITA,M.,DEJOLDE,unverified_with_middle_name
p322,destreza-angelo-p322,"DESTREZA, ANGELO E.",ANGELO,E.,DESTREZA,unverified_with_middle_name
p323,dolaoco-lutgardes-p323,"DOLAOCO, LUTGARDES MONTON",LUTGARDES,MONTON,DOLAOCO,unverified_with_middle_name
p324,dominise-euquerio-p324,"DOMINISE, EUQUERIO A.",EUQUERIO,A.,DOMINISE,unverified_with_middle_name
p325,dultra-vivien-p325,"DULTRA, VIVIEN JAMBOY",VIVIEN,JAMBOY,DULTRA,unverified_with_middle_name
p326,duron-antonio-p326,"DURON, ANTONIO D.",ANTONIO,D.,DURON,unverified_with_middle_name
p327,egos-jemmerito-sr-p327,"EGOS, JEMMERITO SR. B.",JEMMERITO SR.,B.,EGOS,unverified_with_middle_name
p328,escasi-as-virgilio-jr-p328,"ESCASIÑAS, VIRGILIO JR. R.",VIRGILIO JR.,R.,ESCASIÑAS,unverified_with_middle_name
p329,espina-lucia-p329,"ESPINA, LUCIA V.",LUCIA,V.,ESPINA,unverified_with_middle_name
p330,galeon-thelma-p330,"GALEON, THELMA O.",THELMA,O.,GALEON,unverified_with_middle_name
p331,galido-apolinario-p331,"GALIDO, APOLINARIO MORALES",APOLINARIO,MORALES,GALIDO,unverified_with_middle_name
p332,gica-asforas-p332,"GICA, ASFORAS ARIAS",ASFORAS,ARIAS,GICA,unverified_with_middle_name
p333,gonde-victorio-p333,"GONDE, VICTORIO INOTAN",VICTORIO,INOTAN,GONDE,unverified_with_middle_name
p334,hinayon-ronald-p334,"HINAYON, RONALD M.",RONALD,M.,HINAYON,unverified_with_middle_name
p335,jalasan-ignacio-p335,"JALASAN, IGNACIO SUBIJANA",IGNACIO,SUBIJANA,JALASAN,unverified_with_middle_name
p336,jamboy-rey-p336,"JAMBOY, REY GABISAN",REY,GABISAN,JAMBOY,unverified_with_middle_name
p337,jampac-diosdado-p337,"JAMPAC, DIOSDADO R.",DIOSDADO,R.,JAMPAC,unverified_with_middle_name
p338,kwan-noel-p338,"KWAN, NOEL M.",NOEL,M.,KWAN,unverified_with_middle_name
p339,lasala-monica-p339,"LASALA, MONICA P.",MONICA,P.,LASALA,unverified_with_middle_name
p340,ledesma-riza-p340,"LEDESMA, RIZA P.",RIZA,P.,LEDESMA,unverified_with_middle_name
p341,lim-benjamin-jr-p341,"LIM, BENJAMIN JR. D.",BENJAMIN JR.,D.,LIM,unverified_with_middle_name
p342,lopez-francisco-p342,"LOPEZ, FRANCISCO C.",FRANCISCO,C.,LOPEZ,unverified_with_middle_name
p343,lusotan-fe-p343,"LUSOTAN, FE J.",FE,J.,LUSOTAN,unverified_with_middle_name
p344,macatigue-alvaroque-p344,"MACATIGUE, ALVAROQUE G.",ALVAROQUE,G.,MACATIGUE,unverified_with_middle_name
p345,mar-myrna-p345,"MAR, MYRNA M.",MYRNA,M.,MAR,unverified_with_middle_name
p346,maraga-as-loreto-p346,"MARAGAÑAS, LORETO Q.",LORETO,Q.,MARAGAÑAS,unverified_with_middle_name
p347,martinez-carlo-p347,"MARTINEZ, CARLO ESGUERRA",CARLO,ESGUERRA,MARTINEZ,unverified_with_middle_name
p348,mira-adonis-p348,"MIRA, ADONIS G.",ADONIS,G.,MIRA,unverified_with_middle_name
p349,monato-jose-p349,"MONATO, JOSE M.",JOSE,M.,MONATO,unverified_with_middle_name
p350,monter-benjamin-p350,"MONTER, BENJAMIN L.",BENJAMIN,L.,MONTER,unverified_with_middle_name
p351,montero-mercy-p351,"MONTERO, MERCY M.",MERCY,M.,MONTERO,unverified_with_middle_name
p352,montil-edgardo-p352,"MONTIL, EDGARDO SISCON",EDGARDO,SISCON,MONTIL,unverified_with_middle_name
p353,morada-ely-p353,"MORADA, ELY T.",ELY,T.,MORADA,unverified_with_middle_name
p354,morada-vivian-p354,"MORADA, VIVIAN SERRANO",VIVIAN,SERRANO,MORADA,unverified_with_middle_name
p355,morano-edwin-neil-p355,"MORANO, EDWIN NEIL G.",EDWIN NEIL,G.,MORANO,unverified_with_middle_name
p356,morre-vivencio-p356,"MORRE, VIVENCIO T.",VIVENCIO,T.,MORRE,unverified_with_middle_name
p357,noble-isabel-p357,"NOBLE, ISABEL V.",ISABEL,V.,NOBLE,unverified_with_middle_name
p358,nueva-visminda-p358,"NUEVA, VISMINDA LARCEÑA",VISMINDA,LARCEÑA,NUEVA,unverified_with_middle_name
p359,ong-oh-ceasar-jomer-p359,"ONG OH, CEASAR JOMER Y.",CEASAR JOMER,Y.,ONG OH,unverified_with_middle_name
p360,orilla-apolinario-p360,"ORILLA, APOLINARIO M.",APOLINARIO,M.,ORILLA,unverified_with_middle_name
p361,palang-at-diosdado-p361,"PALANG-AT, DIOSDADO RECEMIENTO",DIOSDADO,RECEMIENTO,PALANG-AT,unverified_with_middle_name
p362,panchito-gloria-p362,"PANCHITO, GLORIA G.",GLORIA,G.,PANCHITO,unverified_with_middle_name
p363,paraan-rossini-p363,"PARAAN, ROSSINI PANIS",ROSSINI,PANIS,PARAAN,unverified_with_middle_name
p364,pitogo-rodulfo-p364,"PITOGO, RODULFO AGUA",RODULFO,AGUA,PITOGO,unverified_with_middle_name
p365,puyot-harris-glenn-p365,"PUYOT, HARRIS GLENN D.",HARRIS GLENN,D.,PUYOT,unverified_with_middle_name
p366,ragmac-bilboy-p366,"RAGMAC, BILBOY I.",BILBOY,I.,RAGMAC,unverified_with_middle_name
p367,ramirez-phillip-p367,"RAMIREZ, PHILLIP DIAMONON",PHILLIP,DIAMONON,RAMIREZ,unverified_with_middle_name
p368,rosal-marjorie-p368,"ROSAL, MARJORIE C.",MARJORIE,C.,ROSAL,unverified_with_middle_name
p369,salise-ramon-p369,"SALISE, RAMON T.",RAMON,T.,SALISE,unverified_with_middle_name
p370,san-luis-sofronio-p370,"SAN LUIS, SOFRONIO A.",SOFRONIO,A.,SAN LUIS,unverified_with_middle_name
p371,sanchez-dino-claudio-p371,"SANCHEZ, DINO CLAUDIO M.",DINO CLAUDIO,M.,SANCHEZ,unverified_with_middle_name
p372,soliman-antonio-sr-p372,"SOLIMAN, ANTONIO SR. D.",ANTONIO SR.,D.,SOLIMAN,unverified_with_middle_name
p373,taglucop-wilfredo-p373,"TAGLUCOP, WILFREDO TROCIO",WILFREDO,TROCIO,TAGLUCOP,unverified_with_middle_name
p374,tapere-arnold-p374,"TAPERE, ARNOLD L.",ARNOLD,L.,TAPERE,unverified_with_middle_name
p375,timogan-ronald-p375,"TIMOGAN, RONALD NOVELA",RONALD,NOVELA,TIMOGAN,unverified_with_middle_name
p376,tuyor-federico-p376,"TUYOR, FEDERICO D.",FEDERICO,D.,TUYOR,unverified_with_middle_name
p377,vargas-rene-p377,"VARGAS, RENE C.",RENE,C.,VARGAS,unverified_with_middle_name
p378,zafra-leonarda-p378,"ZAFRA, LEONARDA MIOLE",LEONARDA,MIOLE,ZAFRA,unverified_with_middle_name
p379,amante-ma-angelica-rosedel-p379,"AMANTE, MA. ANGELICA ROSEDEL M.",MA. ANGELICA ROSEDEL,M.,AMANTE,unverified_with_middle_name
p380,calo-ramon-p380,"CALO, RAMON MENDEZONA",RAMON,MENDEZONA,CALO,unverified_with_middle_name
p381,corvera-enrico-p381,"CORVERA, ENRICO RAYMUNDO",ENRICO,RAYMUNDO,CORVERA,unverified_with_middle_name
p382,cumba-cesar-jr-p382,"CUMBA, CESAR JR. CUPIN",CESAR JR.,CUPIN,CUMBA,unverified_with_middle_name
p383,garcia-fidel-jr-p383,"GARCIA, FIDEL JR. EBIA",FIDEL JR.,EBIA,GARCIA,unverified_with_middle_name
p384,libarnes-herman-p384,"LIBARNES, HERMAN MAMBATAC",HERMAN,MAMBATAC,LIBARNES,unverified_with_middle_name
p385,lim-zenaida-p385,"LIM, ZENAIDA CORRO",ZENAIDA,CORRO,LIM,unverified_with_middle_name
p386,montante-aristotle-p386,"MONTANTE, ARISTOTLE E.",ARISTOTLE,E.,MONTANTE,unverified_with_middle_name
p387,moran-narcisita-p387,"MORAN, NARCISITA M.",NARCISITA,M.,MORAN,unverified_with_middle_name
p388,plaza-leonides-theresa-p388,"PLAZA, LEONIDES THERESA B.",LEONIDES THERESA,B.,PLAZA,unverified_with_middle_name
p389,racho-percianita-p389,"RACHO, PERCIANITA G.",PERCIANITA,G.,RACHO,unverified_with_middle_name
p390,rosales-cristito-p390,"ROSALES, CRISTITO P.",CRISTITO,P.,ROSALES,unverified_with_middle_name
p391,soliva-teresita-p391,"SOLIVA, TERESITA JUGAO",TERESITA,JUGAO,SOLIVA,unverified_with_middle_name
p392,amante-edelmiro-p392,"AMANTE, EDELMIRO A.",EDELMIRO,A.,AMANTE,unverified_with_middle_name
p393,banaag-leovigildo-p393,"BANAAG, LEOVIGILDO B.",LEOVIGILDO,B.,BANAAG,unverified_with_middle_name
p394,atupan-venerando-p394,"ATUPAN, VENERANDO D.",VENERANDO,D.,ATUPAN,unverified_with_middle_name
p395,bungabong-ramon-p395,"BUNGABONG, RAMON A.",RAMON,A.,BUNGABONG,unverified_with_middle_name
p396,ceniza-ernie-p396,"CENIZA, ERNIE MORI",ERNIE,MORI,CENIZA,unverified_with_middle_name
p397,corvera-dale-p397,"CORVERA, DALE BOKINGO",DALE,BOKINGO,CORVERA,unverified_with_middle_name
p398,dagani-rogelio-p398,"DAGANI, ROGELIO P.",ROGELIO,P.,DAGANI,unverified_with_middle_name
p399,famador-alan-p399,"FAMADOR, ALAN M.",ALAN,M.,FAMADOR,unverified_with_middle_name
p400,magtibay-hector-p400,"MAGTIBAY, HECTOR BOLAÑOS",HECTOR,BOLAÑOS,MAGTIBAY,unverified_with_middle_name
p401,rosales-francisco-p401,"ROSALES, FRANCISCO J.",FRANCISCO,J.,ROSALES,unverified_with_middle_name
p402,tejano-roberto-p402,"TEJANO, ROBERTO T.",ROBERTO,T.,TEJANO,unverified_with_middle_name
p403,asis-aleja-p403,"ASIS, ALEJA KIUNISALA",ALEJA,KIUNISALA,ASIS,unverified_with_middle_name
p404,calo-angelo-p404,"CALO, ANGELO SANCHEZ",ANGELO,SANCHEZ,CALO,unverified_with_middle_name
p405,cong-robert-p405,"CONG, ROBERT N.",ROBERT,N.,CONG,unverified_with_middle_name
p406,doyon-roy-orlando-p406,"DOYON, ROY ORLANDO D.",ROY ORLANDO,D.,DOYON,unverified_with_middle_name
p407,lapida-lejaben-p407,"LAPIDA, LEJABEN LUYAHAN",LEJABEN,LUYAHAN,LAPIDA,unverified_with_middle_name
p408,lasala-anastacio-p408,"LASALA, ANASTACIO DT.",ANASTACIO,DT.,LASALA,unverified_with_middle_name
p409,montil-rodelio-sr-p409,"MONTIL, RODELIO SR. M.",RODELIO SR.,M.,MONTIL,unverified_with_middle_name
p410,montillano-leonides-p410,"MONTILLANO, LEONIDES G.",LEONIDES,G.,MONTILLANO,unverified_with_middle_name
p411,monton-glicerio-jr-p411,"MONTON, GLICERIO JR. MONTERO",GLICERIO JR.,MONTERO,MONTON,unverified_with_middle_name
p412,morales-jessie-p412,"MORALES, JESSIE CALUBAG",JESSIE,CALUBAG,MORALES,unverified_with_middle_name
p413,pagaran-meriam-p413,"PAGARAN, MERIAM GALEON",MERIAM,GALEON,PAGARAN,unverified_with_middle_name
p414,sajor-manuel-p414,"SAJOR, MANUEL D.",MANUEL,D.,SAJOR,unverified_with_middle_name
p415,acedo-helenita-p415,"ACEDO, HELENITA C.",HELENITA,C.,ACEDO,unverified_with_middle_name
p416,alimpoos-primitivo-p416,"ALIMPOOS, PRIMITIVO N.",PRIMITIVO,N.,ALIMPOOS,unverified_with_middle_name
p417,alonde-pedro-p417,"ALONDE, PEDRO MASAYON",PEDRO,MASAYON,ALONDE,unverified_with_middle_name
p418,amador-ernesto-jr-p418,"AMADOR, ERNESTO JR. PLAZA",ERNESTO JR.,PLAZA,AMADOR,unverified_with_middle_name
p419,amador-encarnita-p419,"AMADOR, ENCARNITA D.",ENCARNITA,D.,AMADOR,unverified_with_middle_name
p420,amispero-pedro-p420,"AMISPERO, PEDRO M.",PEDRO,M.,AMISPERO,unverified_with_middle_name
p421,ananoria-agusani-p421,"ANANORIA, AGUSANI ARREZA",AGUSANI,ARREZA,ANANORIA,unverified_with_middle_name
p422,ancla-remy-p422,"ANCLA, REMY S.",REMY,S.,ANCLA,unverified_with_middle_name
p423,andale-ludy-p423,"ANDALE, LUDY ABACIAL",LUDY,ABACIAL,ANDALE,unverified_with_middle_name
p424,aquino-socarno-p424,"AQUINO, SOCARNO O.",SOCARNO,O.,AQUINO,unverified_with_middle_name
p425,awi-pepito-p425,"AWI, PEPITO P.",PEPITO,P.,AWI,unverified_with_middle_name
p426,ayala-lileoso-p426,"AYALA, LILEOSO M.",LILEOSO,M.,AYALA,unverified_with_middle_name
p427,badajos-ephraim-p427,"BADAJOS, EPHRAIM BAJAO",EPHRAIM,BAJAO,BADAJOS,unverified_with_middle_name
p428,bagsican-teodoro-jr-p428,"BAGSICAN, TEODORO JR. ANTIGUA",TEODORO JR.,ANTIGUA,BAGSICAN,unverified_with_middle_name
p429,balad-on-emma-p429,"BALAD-ON, EMMA PANOGON",EMMA,PANOGON,BALAD-ON,unverified_with_middle_name
p430,bangero-sarah-p430,"BANGERO, SARAH SALISE",SARAH,SALISE,BANGERO,unverified_with_middle_name
p431,barcena-erizaldy-p431,"BARCENA, ERIZALDY WENCESLAO",ERIZALDY,WENCESLAO,BARCENA,unverified_with_middle_name
p432,bardon-dario-p432,"BARDON, DARIO S.",DARIO,S.,BARDON,unverified_with_middle_name
p433,ba-osia-ferdinand-marcus-p433,"BAÑOSIA, FERDINAND MARCUS MARCUS",FERDINAND MARCUS,MARCUS,BAÑOSIA,unverified_with_middle_name
p434,benigian-mardovic-p434,"BENIGIAN, MARDOVIC TAYABAS",MARDOVIC,TAYABAS,BENIGIAN,unverified_with_middle_name
p435,bleza-joselito-p435,"BLEZA, JOSELITO ROLDAN",JOSELITO,ROLDAN,BLEZA,unverified_with_middle_name
p436,bunilla-jose-p436,"BUNILLA, JOSE CADIOG",JOSE,CADIOG,BUNILLA,unverified_with_middle_name
p437,caburog-ricardo-p437,"CABUROG, RICARDO G.",RICARDO,G.,CABUROG,unverified_with_middle_name
p438,cabusas-godofredo-p438,"CABUSAS, GODOFREDO T.",GODOFREDO,T.,CABUSAS,unverified_with_middle_name
p439,caguiat-sisinia-p439,"CAGUIAT, SISINIA O.",SISINIA,O.,CAGUIAT,unverified_with_middle_name
p440,calvez-wenrito-p440,"CALVEZ, WENRITO E.",WENRITO,E.,CALVEZ,unverified_with_middle_name
p441,campos-honorio-p441,"CAMPOS, HONORIO G.",HONORIO,G.,CAMPOS,unverified_with_middle_name
p442,canoy-esperidion-p442,"CANOY, ESPERIDION TORMIS",ESPERIDION,TORMIS,CANOY,unverified_with_middle_name
p443,capilitan-joel-p443,"CAPILITAN, JOEL C.",JOEL,C.,CAPILITAN,unverified_with_middle_name
p444,castor-dante-p444,"CASTOR, DANTE S.",DANTE,S.,CASTOR,unverified_with_middle_name
p445,castro-ruben-p445,"CASTRO, RUBEN CATALINO",RUBEN,CATALINO,CASTRO,unverified_with_middle_name
p446,ceballos-gina-p446,"CEBALLOS, GINA ALVIZO",GINA,ALVIZO,CEBALLOS,unverified_with_middle_name
p447,cogollodo-allan-p447,"COGOLLODO, ALLAN REYES",ALLAN,REYES,COGOLLODO,unverified_with_middle_name
p448,cuevas-noel-p448,"CUEVAS, NOEL PELANTES",NOEL,PELANTES,CUEVAS,unverified_with_middle_name
p449,cullantes-andres-jr-p449,"CULLANTES, ANDRES JR. C.",ANDRES JR.,C.,CULLANTES,unverified_with_middle_name
p450,dacera-aurelio-jr-p450,"DACERA, AURELIO JR. P.",AURELIO JR.,P.,DACERA,unverified_with_middle_name
p451,daday-ma-marley-p451,"DADAY, MA. MARLEY C.",MA. MARLEY,C.,DADAY,unverified_with_middle_name
p452,dahonos-victor-p452,"DAHONOS, VICTOR P.",VICTOR,P.,DAHONOS,unverified_with_middle_name
p453,dairo-emmanuel-p453,"DAIRO, EMMANUEL LIM",EMMANUEL,LIM,DAIRO,unverified_with_middle_name
